term,phonetic,definition,translation,example,tags,rootKey,derivatives,frq,pos,mnemonic
rash,ræʃ,,"a. 轻率的, 匆忙的, 鲁莽的； n. 皮疹",,cet6,,rashes,8937,,
universally,ju:ni'v\\\\:sәli,,"adv. 宇宙, 全世界, 普遍, 一般, 普通, 全体, 一致, 通用, 万能, 广用, 广泛",,cet6,,,8939,,
continental,.kɒnti'nentl,,"a. 大陆的, 洲的； n. 欧洲大陆人",,cet6,,continentals,8947,,
verb,vә:b,,n. 动词； [计] 动词,,cet6,,verbs,8951,,
indispensable,.indis'pensәbl,,"n. 不可缺少之物； a. 不可缺少的, 责无旁贷的, 绝对必要的",,cet6,,indispensables,8952,,
revolt,ri'vәult,,"n. 叛乱, 反抗, 反感； vi. 叛乱, 反抗, 起义, 厌恶, 反感",,cet6,,revolted|revolting|revolts,8955,,
dye,dai,,"n. 颜料, 染料； vt. 染, 染色",,cet6,,dyed|dyeing|dyes,8956,,
pamphlet,'pæmflit,,"n. 小册子, 活页文选",,cet6,,pamphlets,8959,,
salute,sә'lu:t,,"vi. 行礼, 致意, 问候, 放礼炮； vt. 向...致意, 迎接, 赞扬",,cet6,,saluted|salutes|saluting,8974,,
oriental,.ɒ:ri'entl,,"n. 东方人, 亚洲人； a. 东方诸国的, 亚洲的, 东方的",,cet6,,orientals,8982,,
swarm,swɒ:m,,"n. 群, 大群, 蜂群, 分蜂群； vi. 分群, 群集, 聚集一块, 云集, 攀",,cet6,,swarmed|swarming|swarms,8983,,
mixer,'miksә,,"n. 混合者, 混合器, 搅拌机, 搅拌器, 混频器, (非正式)交际家, 与人相处的人； [计] 混频器, 音装置",,cet6,,mixers,8987,,
raisin,'reizn,,n. 葡萄干,,cet6,,raisins,8989,,
experimentation,"eks,perimen'teiʃәn",,"n. 实验, 试验, 实验法； [化] 实验; 实验过程",,cet6,,experimentations,8997,,
clasp,klɑ:sp,,"n. 扣子, 钩, 紧握； v. 扣紧, 紧握",,cet6,,clasped|clasping|clasps,8998,,
tow,tәu,,"n. 拖, 拖绳, 拖轮； vt. 拖, 拉, 牵引",,cet6,,towed|towing|tows,9000,,
blush,blʌʃ,,"vi. 脸红, 羞愧； vt. 弄成红色",,cet6,,blushed|blushes|blushing,9003,,
shutter,'ʃʌtә,,"n. 百叶窗, 关闭物, 照相机快门, 关闭者； vt. 为...装百叶窗, 以百叶窗遮闭",,cet6,,shuttered|shuttering|shutters,9012,,
doubtful,'dautful,,"a. 可疑的, 疑心的, 不明确的； [法] 怀疑的, 有疑问的, 未确的",,cet6,,,9015,,
despise,di'spaiz,,vt. 轻视,,cet6,,despised|despises|despising,9016,,
dismay,dis'mei,,"n. 沮丧； vt. 使惊愕, 使气馁",,cet6,,dismayed|dismaying|dismays,9018,,
jelly,'dʒeli,,"n. 果冻, 果冻甜食, 胶状物； v. (使)结冻, (使)成胶状",,cet6,,jellied|jellies|jellying,9024,,
refrain,ri'frein,,"n. 重复的话, 叠句, 副歌； vi. 节制, 避免, 克制",,cet6,,refrained|refraining|refrains,9029,,
pilgrim,'pilgrim,,"n. 旅行者, 朝圣者, 香客； vi. 朝圣",,cet6,,pilgrims,9037,,
hamper,'hæpә,,"n. 食篮, 阻碍物, 食盒； vt. 阻碍, 使困累, 妨碍, 牵制",,cet6,,hampered|hampering|hampers,9044,,
banquet,'bæŋkwit,,n. 宴会,,cet6,,banqueted|banquets|banquetting,9056,,
luxurious,lʌg'zjuәriәs,,"a. 豪华的, 奢侈的, 放纵的",,cet6,,,9064,,
fireman,'faiәmәn,,"n. 救火队员, 消防队员； [机] 司炉",,cet6,,firemen,9069,,
bourgeois,buә'ʒwɑ:,,"n. 中产阶级分子, 商人, 资产阶级； a. 中产阶级的, 平庸的",,cet6,,,9071,,
tuberculosis,"tju,bә:kju'lәusis",,n. 肺结核； [医] 顿挫性结核,,cet6,,,9082,,
fluorescent,.fluә'resәnt,,n. 荧光； a. 荧光的,,cet6,,fluorescents,9083,,
pineapple,'pain.æpl,,"n. 凤梨, 菠萝, 失业救济金； [医] 凤梨, 波萝",,cet6,,pineapples,9086,,
chalk,tʃɒ:k,,"n. 粉笔, 白垩； vt. 用粉笔写, 记录",,cet6,,chalked|chalking|chalks,9095,,
displacement,dis'pleismәnt,,"n. 换置, 移位, 移动, 取代； [化] 顶替展开法",,cet6,,displacements,9099,,
furnace,'fә:nis,,"n. 火炉, 熔炉, 考验； vt. 在炉中烧",,cet6,,furnaces,9102,,
augment,ɒ:g'ment,,"v. 增加, 增长； [计] 增加; 增量; 添加",,cet6,,augmented|augmenting|augments,9113,,
safeguard,'seifgɑ:d,,"n. 保卫, 保护措施, 防护设施； vt. 保卫, 保护",,cet6,,safeguarded|safeguarding|safeguards,9121,,
midday,'middei,,"n. 正午, 中午； a. 正午的",,cet6,,,9129,,
gamble,'gæmbl,,"n. 赌博, 冒险； v. 赌博, 孤注一掷",,cet6,,gambled|gambles|gambling,9148,,
brisk,brisk,,"a. 强烈的, 寒冷而干燥的, 活泼的； vt. 使活泼",,cet6,,brisker|briskest|brisking,9149,,
console,kәn'sәul,,"vt. 安慰, 藉慰； n. 控制台",,cet6,,consoled|consoles|consoling,9160,,
hymn,him,,"n. 赞美诗, 圣歌； v. 唱赞美歌",,cet6,,hymned|hymning|hymns,9164,,
solemn,'sɒlәm,,"a. 严肃的, 郑重的, 庄严的",,cet6,,,9168,,
heave,hi:v,,"n. 举, 抛, 起伏, 鼓起； vt. 用力举起, 使举起, 使鼓起",,cet6,,heaved|heaves|heaving,9170,,
disregard,.disri'gɑ:d,,"n. 忽视, 漠视； vt. 忽视, 不顾",,cet6,,disregarded|disregarding|disregards,9174,,
hound,haund,,"n. 猎犬； vt. 带猎犬狩猎, 追捕, 激励, 使追逐",,cet6,,hounded|hounding|hounds,9177,,
dread,dred,,"n. 恐惧, 可怕的人(或事)； a. 可怕的, 可怖的",,cet6,,dreaded|dreading|dreads,9181,,
alphabet,'ælfәbit,,n. 字母； [计] 字母表,,cet6,,alphabets,9190,,
limestone,'laimstәun,,n. 石灰石； [化] 石灰石; 石灰岩,,cet6,,limestones,9196,,
handwriting,'hændraitiŋ,,n. 笔迹,,cet6,,handwritings,9204,,
energize,'enәdʒaiz,,"vt. 使活跃, 激励, 供给...能量； [电] 激励",,cet6,,energized|energizes|energizing,9205,,
clumsy,'klʌmzi,,"a. 笨拙的, 不雅观的, 粗陋的",,cet6,,clumsier|clumsiest,9209,,
singular,'siŋgjulә,,"n. 单数； a. 异常的, 单一的",,cet6,,singulars,9212,,
coil,kɒil,,"n. 线圈, 盘绕, 骚动, 卷； vt. 盘绕, 卷",,cet6,,coiled|coiling|coils,9217,,
instinctively,,,"adv. 本能地, 直觉地",,cet6,,,9224,,
overt,'әuvә:t,,"a. 明显的, 公然的, 蓄意的； [法] 明显的, 公开的",,cet6,,,9229,,
curly,'kә:li,,"a. 拳曲的, 卷毛的, 弯曲的",,cet6,,curlier|curlies|curliest,9234,,
unreasonable,.ʌn'ri:znәbl,,"a. 不合理的, 过度的, 不切实际的； [法] 不讲道理的, 非理智的, 不合理的",,cet6,,,9239,,
hysterical,his'terikәl,,"a. 歇斯底里的, 异常兴奋的； [医] 癔病的, 歇斯底里的",,cet6,,,9244,,
stray,strei,,"n. 走失的家畜, 浪子； a. 迷途的, 偶然的",,cet6,,strayed|straying|strays,9258,,
daring,'dєәriŋ,,a. 大胆的,,cet6,,dare|daring|i,9273,,
tanker,'tæŋkә,,"n. 坦克手, 油船, 空中加油飞机, 运油飞机, 油槽/水槽汽车； [化] 槽车; 油槽船",,cet6,,tankered|tankers,9275,,
fellowship,'felәuʃip,,"n. 伙伴关系, 共同参与, 团体, 奖学金, 友谊； [经] 合伙关系, 研究员薪金, 研究员基金",,cet6,,fellowships,9276,,
overflow,.әuvә'flәu,,"n. 溢值, 超值, 泛滥； v. (使)泛滥, (使)溢出, (使)充溢",,cet6,,overflowed|overflowing|overflows,9278,,
dreadful,'dredful,,a. 可怕的,,cet6,,,9280,,
sponge,spʌndʒ,,"n. 海绵, 海绵状的东西； vt. 用海绵擦拭, 吸收掉, 抹掉",,cet6,,sponged|sponges|sponging,9290,,
needless,'ni:dlis,,"a. 不需要的, 不必要的",,cet6,,,9297,,
shriek,ʃri:k,,"n. 尖锐的响声； vi. 尖叫, 发尖声",,cet6,,shrieked|shrieking|shrieks,9309,,
opaque,әu'peik,,"n. 不透明物； a. 不透明的, 不传热的, 不传导的, 阴暗的",,cet6,,opaqued|opaques,9310,,
menace,'menis,,"n. 威胁, 胁迫； v. 威吓, 胁迫",,cet6,,menaced|menaces|menacing,9314,,
fridge,fridʒ,,n. 电冰箱,,cet6,,fridges,9318,,
fuss,fʌs,,"n. 大惊小怪, 小题大作, 忙乱； vi. 无事自扰, 焦急, 焦燥, 忙乱",,cet6,,fussed|fusses|fussing,9325,,
tyranny,'tirәni,,"n. 专制, 暴政； [法] 苛政, 暴政, 专横",,cet6,,tyrannies,9346,,
breadth,bredθ,,"n. 宽度； [法] 违背, 违犯, 未遵守",,cet6,,,9348,,
vividly,,,"adv. 鲜艳, 强烈, 明亮, 鲜明, 活泼, 有生气, 生动, 清晰, 逼真",,cet6,,,9349,,
gangster,'gæŋstә,,"n. 流氓, 歹徒； [法] 暴徒, 恶棍, 打手",,cet6,,gangsters,9353,,
extinct,ik'stiŋkt,,"a. 熄灭的, 灭绝的, 耗尽的； [法] 消灭了的, 过时的, 无效的",,cet6,,,9357,,
cupboard,'kʌpbɒ:d,,"n. 食橱, 碗柜, 餐具柜",,cet6,,cupboards,9358,,
plump,plʌmp,,"a. 圆胖的, 丰满的, 直接下落的, 直率的； vt. 突然放下, 支持, 使丰满, 使鼓起",,cet6,,plumped|plumper|plumpest|plumping|plumps,9362,,
gorilla,gә'rilә,,"n. 大猩猩, 残暴的男人, 歹徒",,cet6,,gorillas,9367,,
assimilation,ә.simi'leiʃәn,,"n. 同化, 同化作用, 吸收； [化] 同化; 同化作用",,cet6,,assimilations,9369,,
cutter,'kʌtә,,"n. 裁剪者, 切割者, 切割器； [化] 刀具; 剪切机; 切刀; 切胶机",,cet6,,cutters,9379,,
refinery,ri'fainәri,,n. 精炼厂； [化] 精炼厂炼糖厂,,cet6,,refineries,9383,,
ruthless,'ru:θlis,,"a. 无情的, 残忍的, 毫不留情的, 彻底的； [法] 无情的, 残忍的",,cet6,,,9398,,
outlaw,'autlɒ:,,"n. 被剥夺法律保护的人, 罪犯； vt. 使...失去法律保护, 将...逐出社会, 宣告非法, 取缔",,cet6,,outlawed|outlawing|outlaws,9400,,
cripple,'kripl,,"n. 跛者, 残废； vt. 使跛, 使成残废, 削弱",,cet6,,crippled|cripples|crippling,9401,,
shady,'ʃeidi,,"a. 荫凉的, 成荫的, 阴暗的, 隐蔽的； [法] 成问题的, 令人怀疑的",,cet6,,shadier|shadiest,9404,,
waver,'weivә,,"n. 动摇, 踌躇, 挥动者； vi. 摇摆, 颤抖, 摆动, 摇曳, 犹豫",,cet6,,wavered|wavering|wavers,9407,,
magician,mә'dʒiʃәn,,"n. 魔术家, 幻术家, 术士",,cet6,,magicians,9416,,
prophecy,'prɒfәsi,,"n. 预言, 预言能力",,cet6,,prophecies,9417,,
broom,bru:m,,"n. 扫帚, 金雀花； vt. 扫除",,cet6,,brooms,9418,,
bandage,'bændidʒ,,n. 绷带； [化] 帘布筒; 实心轮胎; 紧带; 绷带,,cet6,,bandaged|bandages|bandaging,9428,,
hoist,hɒist,,"n. 升高, 起重机, 推动； v. 升起, 升高, 举起",,cet6,,d|hoist|hoisted|hoisting|hoists,9437,,
tangle,'tæŋgl,,"n. 缠结, 纠结的一团, 困惑, 纠纷, 混乱； vt. 使缠结, 缠住",,cet6,,tangled|tangles|tangling,9440,,
undertaking,.ʌndә'teikiŋ,,"n. 事业, 企业, 保证； [经] 企业, 事业, 承担",,cet6,,i|undertake|undertaking|undertakings,9442,,
hasten,'heisn,,"vt. 催促, 加紧； vi. 赶快, 急忙",,cet6,,hastened|hastening|hastens,9445,,
digest,di'dʒest,,n. 文摘； vi. 消化,,cet6,,digested|digesting|digests,9447,,
commence,kә'mens,,"v. (使)开始, 得学位",,cet6,,commenced|commences|commencing,9454,,
sweetness,'swi:tnis,,"n. 甜蜜, 芳香, 美妙",,cet6,,sweetnesses,9462,,
attentive,ә'tentiv,,"a. 注意的, 留心的",,cet6,,,9473,,
vicinity,vi'siniti,,"n. 附近, 邻近, 附近地区, 近处； [法] 附近, 邻近, 附近地区",,cet6,,vicinities,9483,,
limp,limp,,"n. 跛行； a. 柔软的, 无力的, 软弱的",,cet6,,limped|limpest|limping|limps,9496,,
tickle,'tikl,,"n. 胳肢, 痒； vt. 胳肢, 使发痒, 使快乐, 逗乐",,cet6,,tickled|tickles|tickling,9498,,
kite,kait,,"n. 风筝, 筝帆, 空头支票, 骗子； vi. 象风筝一样飞, 轻快地移动, 使用空头支票",,cet6,,kited|kites|kiting,9509,,
ashore,ә'ʃɒ:,,"adv. 向岸, 在岸上",,cet6,,,9526,,
persuasion,pә'sweiʒәn,,"n. 说服, 信念, 派别, 说服力",,cet6,,persuasions,9532,,
repeal,ri'pi:l,,"n. 废止, 撤消； vt. 废止, 撤消, 放弃",,cet6,,repealed|repealing|repeals,9535,,
ensue,en'su:,,"vi. 跟着发生, 继起； vt. 追求",,cet6,,ensued|ensues|ensuing,9538,,
inference,'infәrәns,,"n. 推论； [法] 推论, 推理, 推断",,cet6,,inferences|inferencing,9554,,
robber,'rɒbә,,"n. 强盗, 盗贼",,cet6,,robbers,9557,,
colonist,'kɒlәnist,,"n. 殖民地居民, 移民",,cet6,,colonists,9569,,
malpractice,mæl'præktis,,"n. 不当治疗, 不端行为, 渎职； [医] 疗法失当, 医疗差错",,cet6,,malpractices,9572,,
luminous,'lu:minәs,,"a. 发光的, 明亮的； [医] 发光的",,cet6,,,9593,,
shear,ʃiә,,"n. 修剪, 剪下的东西, 大剪刀, 切变, 剪切机, 切； vt. 修剪, 割, 剥夺, 横越, 削剪",,cet6,,sheared|shearing|shears|shorn,9594,,
lofty,'lɒfti,,"a. 高的, 傲慢的, 崇高的, 高级的, 玄虚的",,cet6,,loftier|loftiest,9596,,
snowy,'snәui,,"a. 多雪的, 雪的, 被雪所覆盖着的, 下雪的",,cet6,,snowiest|snowys,9600,,
rot,rɒt,,"n. 腐烂, 腐蚀, 败坏； vi. 腐烂, 烂, 堕落, 憔悴",,cet6,,rots|rotted|rotting,9603,,
rusty,'rʌsti,,"a. 生锈的, 腐蚀的, 生疏的, 顽固的, 腐烂的； [医] 锈色的",,cet6,,rustier|rustiest,9614,,
jug,dʒʌg,,"n. 水壶, 监牢, 模仿夜莺的叫声； vt. 放入壶中, 炖, 关押",,cet6,,jugged|jugging|jugs,9618,,
permeate,'pә:mieit,,"vt. 弥漫, 渗透, 充满, 影响, 感染； vi. 透入, 散布",,cet6,,permeated|permeates|permeating,9622,,
grunt,grʌnt,,vi. 作呼噜声； vt. 咕哝,,cet6,,grunted|grunting|grunts,9626,,
afflict,ә'flikt,,"vt. 使苦恼, 折磨",,cet6,,afflicted|afflicting|afflicts,9633,,
tan,tæn,,"n. 黄褐色, 鞣料, 马戏团； a. 黄褐色的, 鞣皮的",,cet6,,tanned|tanning|tans,9634,,
browse,brauz,,"v. 浏览, 吃草； n. 浏览, 吃草",,cet6,,browsed|browses|browsing,9636,,
slum,slʌm,,n. 贫民窟； vi. 访问贫民区,,cet6,,slummed|slumming|slums,9642,,
inefficient,.ini'fiʃәnt,,"a. 无效率的, 无能的； [医] 无效的, 无效力的",,cet6,,,9644,,
vigor,'vigә,,"n. 精力, 活力",,cet6,,,9655,,
vibrate,'vaibreit,,"vi. 振动, 颤动, 激动, 摇摆, 踌躇； vt. 使颤动, 使振动, 使摆动",,cet6,,vibrated|vibrates|vibrating,9666,,
finite,'fainait,,"a. 有限的, 有穷的, 限定的； n. 有限物",,cet6,,finites,9670,,
impart,im'pɑ:t,,"vt. 给予, 传授, 告知",,cet6,,imparted|imparting|imparts,9673,,
amuse,ә'mju:z,,"vt. 消遣, 娱乐, 使发笑",,cet6,,amused|amuses|amusing,9683,,
underline,'ʌndәlain,,"vt. 在...下面划线, 作...的衬里, 强调； n. 下划线, 图下说明文字",,cet6,,underlined|underlines|underlining,9691,,
sly,slai,,"a. 狡猾的, 诡密的, 俏皮的, 偷偷摸摸的",,cet6,,,9698,,
quantify,'kwɒntifai,,"vt. 定量, 用数量表示, 测量",,cet6,,quantified|quantifies|quantifying,9701,,
shadowy,'ʃædәui,,"a. 有影的, 暗黑的, 朦胧的, 虚幻的",,cet6,,shadowier,9710,,
backbone,'bækbәun,,"n. 脊椎, 志气, 骨干, 支柱； [计] 主干网, 主干网点",,cet6,,backbones,9733,,
stiffen,'stifn,,"vt. 使变硬, 使僵硬, 使顽强, 使严厉； vi. 变粘, 变硬, 变强烈",,cet6,,stiffened|stiffening|stiffens,9758,,
voltage,'vәultidʒ,,"n. 电压, 伏特数； [化] 电压",,cet6,,voltages,9759,,
heading,'hediŋ,,"n. 标题, 起始字, 方向； [计] 上标题",,cet6,,head|heading|headings|i,9765,,
harness,'hɑ:nis,,"n. 马具, 挽具状带子, 甲胄； vt. 给...上挽具, 驾驭, 披上甲胄, 利用...以产生动力",,cet6,,harnessed|harnesses|harnessing,9768,,
dissipate,'disipeit,,"vt. 散失, 驱散, 浪费； vi. 消散, 放荡",,cet6,,dissipated|dissipates|dissipating,9775,,
oxide,'ɒksaid,,n. 氧化物； [医] 氧化物,,cet6,,oxides,9787,,
pessimistic,.pesi'mistik,,"a. 悲观的, 厌世的, 悲观主义的",,cet6,,,9792,,
obscene,ɒb'si:n,,"a. 淫秽的, 猥亵的, 讨人厌的, 可憎的； [法] 猥亵的, 海洋的, 污秽的",,cet6,,,9798,,
scarcity,'skɑ:siti,,"n. 缺乏, 不足, 缺少； [经] 缺乏, 不足",,cet6,,scarcities,9799,,
combustion,kәm'bʌstʃәn,,"n. 燃烧, 骚动； [化] 燃烧",,cet6,,combustions,9802,,
luncheon,'lʌntʃәn,,"n. 午宴, 午餐会",,cet6,,luncheons,9818,,
insanity,in'sæniti,,"n. 疯狂, 愚顽, 精神错乱； [医] 精神病",,cet6,,insanities,9821,,
gloomy,'glu:mi,,"a. 抑沉的, 忧闷的, 黑暗的, 悲观的",,cet6,,gloomier|gloomies|gloomiest,9832,,
troublesome,'trʌblsәm,,"a. 麻烦的, 令人讨厌的",,cet6,,,9839,,
wreath,ri:θ,,"n. 花圈, 花环, 圈状物； [医] 花冠, 花冠体(细胞核分裂的一时期)",,cet6,,wreaths,9842,,
managerial,.mænә'dʒiәriәl,,"a. 管理的； [经] 管理上的, 经营上的",,cet6,,,9846,,
discrete,dis'kri:t,,"a. 不连续的, 离散的； [计] 离散的",,cet6,,discretes,9847,,
enclosure,in'klәuʒә,,"n. 附件, 围墙, 围绕； [化] 机壳; 外壳",,cet6,,enclosures,9856,,
indicative,in'dikәtiv,,"a. 指示的, 象征的, 表示...的； [经] 指标的",,cet6,,,9866,,
tidy,'taidi,,"n. 椅子的背罩, 装杂物的容器； a. 整齐的, 有条理的",,cet6,,tidied|tidier|tidies|tidiest|tidying,9867,,
typewriter,'taip.raitә,,n. 打字机,,cet6,,typewriters,9870,,
humorous,'hju:mәrәs,,"a. 富幽默感的, 滑稽的, 诙谐的",,cet6,,,9877,,
utilization,.ju:tilai'zeiʃәn,,n. 利用； [医] 利用,,cet6,,,9879,,
beware,bi'wєә,,"v. 小心, 谨防",,cet6,,bewared|bewares|bewaring,9885,,
melon,'melәn,,"n. 瓜, 甜瓜, 红利, 赃物； [化] 三聚二氰亚胺",,cet6,,melons,9886,,
wrath,rɒ:θ,,"n. 愤怒, 激怒, 愤怒的举动, (自然现象等)严酷",,cet6,,wraths,9893,,
endow,in'dau,,"vt. 捐赠, 捐助, 赋予； [法] 赠送财产给, 分给寡妇一份遗产, 授与",,cet6,,endowed|endowing|endows,9907,,
vice,vais,,"n. 恶习, 恶行, 罪恶, 堕落, 缺陷, 恶癖, 老虎钳； vt. 钳住",,cet6,,vices,9910,,
racket,'rækit,,"n. 球拍, 喧闹, 杂乱无章； vi. 喧闹",,cet6,,rackets,9912,,
witty,'witi,,"a. 富于机智的, 诙谐的",,cet6,,wittier|wittiest,9923,,
stale,steil,,"n. 尿； a. 不新鲜的, 陈腐的, 疲惫的, 陈旧的",,cet6,,staled|staler|stales|stalest|staling,9924,,
obedience,ә'bi:djәns,,"n. 服从, 顺从, 忠实； [法] 服从, 顺从, 遵从",,cet6,,obediences,9926,,
fret,fret,,"n. 烦躁, 磨损, 焦急, 网状饰物； vi. 烦恼, 不满, 磨损",,cet6,,frets|fretted|fretting,9929,,
flatter,'flætә,,"vt. 奉承, 阿谀, 使高兴； [机] 平面锤",,cet6,,flat|flattered|flattering|flatters|r,9933,,
errand,'erәnd,,"n. 任务, 差使, 使命",,cet6,,errands,9937,,
barge,bɑ:dʒ,,n. 驳船； vt. 用船运输,,cet6,,barged|barges|barging,9954,,
unconventional,.ʌnkәn'venʃәnl,,"a. 不依惯例的, 非传统的, 非常规的",,cet6,,,9964,,
lame,leim,,"a. 跛足的, 僵痛的, 不完全的, 金属薄板, 不知内情的人； vi. 变跛",,cet6,,lamed|lamer|lames|lamest|laming,9982,,
tempo,'tempәu,,"n. 速度, 节奏, 进行速度, (棋的)一着",,cet6,,tempos,9998,,
yeast,ji:st,,n. 酵母； [化] 酵母,,cet6,,yeasts,10001,,
savage,'sævidʒ,,"a. 未开化的, 野蛮的, 无礼的, 残酷的, 原始的, 粗鲁的, 未开发的； vt. 用暴力对付, 凶猛攻击",,cet6,,savaged|savages|savaging,10011,,
tack,tæk,,"n. 平头钉, 大头钉, 粗缝针脚, 行动方针, 食物； vt. 以大头针钉住, 附加",,cet6,,tacked|tacking|tacks,10013,,
willow,'wilәu,,"n. 柳树, 柳木制品； a. 柳树的, 柳木制的",,cet6,,willowing|willows,10016,,
adjustable,ә'dʒʌstәbl,,a. 可调节的； [电] 可调整的,,cet6,,adjustables,10047,,
pickle,'pikl,,"n. 盐卤, 腌汁, 泡菜, 困境, 讨厌鬼； vt. 腌制, 酸洗, 葬送(机会等), 泡",,cet6,,pickled|pickles|pickling,10048,,
continual,kәn'tinjuәl,,"a. 持续不断的, 继续的； [建] 连续的",,cet6,,,10050,,
virgin,'vә:dʒin,,"n. 处女； a. 处女的, 贞洁的, 纯洁的, 初始的, 纯的",,cet6,,virgins,10055,,
poisonous,'pɒizәnәs,,"a. 有毒的, 恶毒的, 讨厌的； [医] 有毒的",,cet6,,,10074,,
villa,'vilә,,n. 别墅,,cet6,,villas,10076,,
Marxist,'mɑ:ksist,,a. 马克思主义的； n. 马克思主义者,,cet6,,marxists,10077,,
invaluable,in'væljuәbl,,"a. 无价的, 价值无法衡量的",,cet6,,,10081,,
infusion,in'fju:ʒәn,,"n. 注入, 泡制, 注入物； [化] 浸渍; 浸泡",,cet6,,infusions,10082,,
shampoo,ʃæm'pu:,,"n. 洗头, 洗发剂； vt. 洗头, 洗发",,cet6,,shampooed|shampooing|shampoos,10085,,
triumphant,trai'ʌmfәnt,,"a. 得胜的, 得意洋洋的",,cet6,,triumphants,10088,,
fitting,'fitiŋ,,"a. 适宜的； n. 试穿, 试衣, 装配, 装置",,cet6,,fit|fitting|fittings|i,10090,,
halve,hɑ:v,,"vt. 二等分, 对半分享, 把...减半",,cet6,,halve|halved|halves|halving,10095,,
concentrated,'kɒnsәntreitid,,"a. 集中的, 浓缩的； [建] 浓的",,cet6,,concentrate|concentrated|dp,10098,,
unpaid,.ʌn'peid,,"a. 未付款的, 不支薪水的； [经] 未付的, 未缴纳的",,cet6,,,10099,,
grassy,'græsi,,"a. 草绿色的, 象草的, 长满草的",,cet6,,grassier|grassies|grassiest,10102,,
winding,'waindiŋ,,"n. 绕, 卷, 弯曲, 线圈； a. 蜿蜒的, 卷绕的, 弯曲的",,cet6,,i|wind|winding|windings,10105,,
grope,grәup,,v. 摸索； n. 摸索,,cet6,,groped|gropes|groping,10123,,
notation,nәu'teiʃәn,,"n. 记号, 符号表示法, 注释； [计] 记数法",,cet6,,notations,10133,,
vector,'vektә,,"n. 矢量, 传病媒介； vt. (用无线电)导引, 给...导航",,cet6,,vectors,10136,,
gust,gʌst,,"n. 突然一阵, 趣味, 爱好",,cet6,,gusted|gusting|gusts,10137,,
stern,stә:n,,"n. 尾部, 船尾, 臀； a. 严厉的, 严格的, 坚定的, 坚决的",,cet6,,sterns,10140,,
incompatible,.inkәm'pætәbl,,"a. 不相容的, 不能并存的, 矛盾的； [化] 不协调",,cet6,,incompatibles,10142,,
vain,vein,,"a. 无价值的, 徒然的, 空虚的, 自负的, 愚蠢的",,cet6,,vainer|vainest,10144,,
neutron,'nju:trɒn,,n. 中子； [化] 中子,,cet6,,neutrons,10155,,
stairway,'stєәwei,,"n. 楼梯, 阶梯",,cet6,,stairways,10157,,
hearty,'hɑ:ti,,"a. 诚恳的, 健壮的, 热烈的, 丰盛的",,cet6,,heartier|hearties|heartiest,10166,,
snail,sneil,,"n. 蜗牛, 行动迟缓的人, 脑筋迟钝的人, 蜗形凸轮； vt. (蜗牛般)缓慢地打发(时间)",,cet6,,snails,10183,,
zeal,zi:l,,"n. 热心, 热衷, 热诚",,cet6,,,10184,,
proficiency,prә'fiʃәns,,"n. 精通, 熟练, 精练",,cet6,,proficiencies,10195,,
analogous,ә'nælәgәs,,"a. 类似的, 相似的； [医] 类似的, 类同的",,cet6,,,10202,,
gleam,gli:m,,"n. 光束, 微光, 反光； vi. 闪烁, 隐约地闪现",,cet6,,gleamed|gleaming|gleams,10208,,
brittle,'britl,,"a. 易碎的, 脆弱的, 易坏的； [机] 脆的, 脆性的, 易碎的",,cet6,,brittling,10220,,
torque,tɒ:k,,"n. 扭转力, 转矩, 项圈； [化] 转矩",,cet6,,torques,10225,,
necessitate,ni'sesiteit,,"vt. 迫使, 使成为必需, 需要",,cet6,,necessitated|necessitates|necessitating,10233,,
installment,in'stɒ:lmәnt,,"n. 就职, 装设, 分期付款； [经] 分期付款",,cet6,,installments,10234,,
subtract,sәb'trækt,,"vt. 减去, 扣掉, 减少； vi. 做减法",,cet6,,subtracted|subtracting|subtracts,10238,,
nourish,'nә:riʃ,,"vt. 滋养, 使健壮, 怀有",,cet6,,nourished|nourishes|nourishing,10239,,
likeness,'laiknis,,"n. 相象, 相似物, 样子",,cet6,,likenesses,10244,,
scold,skәuld,,"n. 好骂街的人, 责骂； v. 责骂",,cet6,,scolded|scolding|scolds,10246,,
hysteria,his'tiәriә,,"n. 歇斯底里症, 不正常的兴奋, 癔病； [医] 癔病, 歇斯底里",,cet6,,hysterias,10247,,
rust,rʌst,,"n. 锈, 生锈, 衰退； vi. 生锈, 衰退",,cet6,,rusted|rusting|rusts,10260,,
disproportionate,.disprә'pɒ:ʃәnit,,a. 不成比例的,,cet6,,disproportionating,10266,,
ion,'aiәn,,n. 离子； [化] 离子,,cet6,,ions,10273,,
unbearable,.ʌn'bєәrәbl,,"a. 无法忍受的, 承受不住的",,cet6,,,10284,,
projector,prә'dʒektә,,"n. 计划人, 发起人, 规划人, 放映机, 映画器, 幻灯机, 幻灯, 探照灯, 发射器； [计] 投影仪",,cet6,,projectors,10289,,
polymer,'pɒlimә,,"n. 聚合物, 聚合体； [化] 多聚体; 高分子; 大分子; 聚合物",,cet6,,polymers,10292,,
eloquent,'elәkwәnt,,"a. 雄辩的, 有口才的, 有说服力的",,cet6,,,10294,,
scarlet,'skɑ:lit,,"n. 猩红色, 绯红色, 红衣； a. 绯红色的, 鲜红色的",,cet6,,scarlets,10320,,
obese,әu'bi:s,,a. 肥胖的； [医] 肥胖的,,cet6,,,10333,,
