term,phonetic,definition,translation,example,tags,rootKey,derivatives,frq,pos,mnemonic
plague,pleig,,"n. 瘟疫, 天罚, 麻烦, 灾祸； vt. 折磨, 使苦恼, 使得灾祸",,ky,,plagued|plagues|plaguing,6638,,
batch,bætʃ,,"n. 一次所烘的面包, 一次所制之量, 一组, 批, 成批, 分批； v. 成批, 分批处理",,ky,,batched|batches|batching,6640,,
lace,leis,,"n. 饰带, 花边, 缎带, 鞋带； vt. 结带子, 饰以花边",,ky,,laced|laces|lacing,6642,,
adjacent,ә'dʒeisәnt,,"a. 毗连的, 邻近的, 连接的； [机] 相邻的, 邻位的, 交界的",,ky,,,6649,,
withhold,wið'hәuld,,"vt. 使停止, 扣留, 保留, 拒给； vi. 克制, 忍住",,ky,,withheld|withholding|withholds,6650,,
coincide,.kәuin'said,,"vi. 一致, 符合； [化] 重合",,ky,,coincided|coincides|coinciding,6656,,
rag,ræg,,"n. 碎布, 抹布, 碎片, 碎屑, 少量, 破旧衣服； vt. 责骂, 揶揄, 戏弄",,ky,,ragged|ragging|rags,6662,,
resistant,ri'zistәnt,,"n. 抵抗者, 反抗者； a. 抵抗的, 反抗的, 耐...的",,ky,,,6664,,
violin,.vaiә'lin,,n. 小提琴,,ky,,violins,6665,,
escort,'eskɒ:t,,"n. 护送者, 护卫者, 护航舰； vt. 护卫, 护送",,ky,,escorted|escorting|escorts,6668,,
stall,stɒ:l,,"n. 厩, 停车处, 牧师职位, 货摊, 托辞, 拖延； vt. 关入厩, 停顿, 推托, 支吾, 使陷于泥中",,ky,,stalled|stalling|stalls,6674,,
pact,pækt,,"n. 契约, 协定, 条约； [化] 合同",,ky,,pacts,6682,,
oblige,ә'blaidʒ,,"vt. 强制, 施恩惠于, 使感激； vi. 施恩惠, 帮忙",,ky,,obliged|obliges|obliging,6685,,
vest,vest,,"n. 背心, 汗背心； vt. 使穿衣服, 授予",,ky,,vested|vesting|vests,6686,,
prestige,pre'sti:ʒ,,"n. 声望, 威望, 威信； [经] 商誉, 声誉",,ky,,,6691,,
linguistic,liŋ'^wistik,,"a. 语言的, 语言学的； [计] 语言的, 语言学的",,ky,,,6695,,
splash,splæʃ,,"n. 飞溅, 污点, 一点儿, 溅泼声, 色斑； vi. 溅湿, 溅开, 飞溅",,ky,,splashed|splashes|splashing,6696,,
stain,stein,,"n. 污染, 污点, 着色剂； vt. 沾染, 染污, 着色",,ky,,stained|staining|stains,6708,,
rude,ru:d,,"a. 粗鲁无礼的, 粗陋的, 粗暴的, 原始的, 未开化的, 大略的, 崎岖不平的, 狂暴的",,ky,,ruder|rudest,6718,,
bearing,'bєәriŋ,,"n. 举止, 轴承, 忍受, 关系, 意义, 方向, 生育； [化] 轴承",,ky,,bear|bearing|bearings|i,6720,,
clap,klæp,,"n. 拍手, 拍手声, 霹雳声, 花柳病； v. 鼓掌, (使)啪地关上",,ky,,clapped|clapping|claps,6723,,
landlord,'lændlɒ:d,,"n. 房东, 地主； [经] 业主, 地主, 房东",,ky,,landlords,6724,,
curb,kә:b,,"n. 抑制, 勒马绳, 边石； vt. 抑制, 束缚, 勒住",,ky,,curbed|curbing|curbs,6733,,
conquer,'kɒŋkә,,"vt. 克服, 征服, 战胜； vi. 得胜",,ky,,conquered|conquering|conquers,6737,,
composite,kәm'pɒzit,,"a. 合成的, 混合成的, 菊科的； n. 合成物, 复合材料, 菊科",,ky,,composites,6741,,
fetch,fetʃ,,"n. 取得, 拿, 诡计, 魂； vt. 接来, 取来, 售得, 带来, 推出, 引出, 杀死, 吸引, 到达",,ky,,fetched|fetches|fetching,6744,,
inhale,in'heil,,vt. 吸入； vi. 吸气,,ky,,inhaled|inhales|inhaling,6746,,
siren,'saiәrin,,"n. 女海妖, 妖女, 警报器, 汽笛, 迷人的美女； a. 诱惑的",,ky,,sirens,6750,,
vacant,'veikәnt,,"a. 空的, 空白的, 空虚的, 空闲的, 茫然的, 空缺的； [法] 空的, 空虚的, 闲暇的",,ky,,,6751,,
width,widθ,,"n. 宽度, 宽广, 广博； [医] 宽度",,ky,,widths,6752,,
deaf,def,,a. 聋的； [医] 聋的,,ky,,deafer|deafest,6755,,
weary,'wiәri,,"a. 疲倦的, 萎靡的, 厌倦的, 厌烦的； vt. 使疲倦, 使厌烦",,ky,,wearied|wearier|wearies|weariest|wearying,6761,,
mourn,mɒ:n,,"v. 哀悼, 忧伤, 服丧",,ky,,mourned|mourning|mourns,6768,,
millionaire,.miljә'nєә,,"n. 百万富翁, 大富豪； [经] 大资本家, 巨富, 百万富翁",,ky,,millionaires,6769,,
scarce,skɑ:s,,"a. 难得的, 稀罕的, 缺乏的",,ky,,scarcer|scarcest,6771,,
siege,si:dʒ,,"n. 包围, 围攻, 再三的努力； vt. 包围, 围攻",,ky,,sieges,6774,,
barbecue,'bɑ:bikju:,,"n. 烤肉； vt. 烤肉, 烧烤",,ky,,barbecued|barbecues|barbecuing,6778,,
definite,'definit,,"a. 明确的, 一定的； [法] 明确的, 确切的, 一定的",,ky,,definites,6780,,
nowadays,'nauәdeiz,,"n. 现在, 现时, 当今； adv. 时下, 现今",,ky,,,6788,,
displace,dis'pleis,,"vt. 移置, 替换, 转移",,ky,,displaced|displaces|displacing,6789,,
polar,'pәulә,,"a. 两极的, 极地的, 正好相反的, 极性的； n. 极线, 极面",,ky,,polars,6795,,
solitary,'sɒlitәri,,"n. 独居者； a. 孤独的, 独居的",,ky,,solitaries,6798,,
remainder,ri'meindә,,"n. 剩余物, 其他人, 残余, 余数； v. 削价出售(图书)",,ky,,remaindered|remaindering|remainders,6805,,
dislike,dis'laik,,"n. 嫌恶； vt. 讨厌, 不喜欢",,ky,,disliked|dislikes|disliking,6813,,
badge,bædʒ,,"n. 徽章, 标记； [计] 标记",,ky,,badged|badges|badging,6814,,
void,vɒid,,"n. 空虚, 空间, 空白, 空隙, 空虚感； a. 空的, 无效的, 无人的, 没有的, 无用的",,ky,,voided|voider|voiding|voids,6815,,
hum,hʌm,,"n. 嗡嗡声, 哼声, 杂声； vi. 发低哼声",,ky,,hummed|humming|hums,6823,,
restrain,ri'strein,,"vt. 抑制, 阻止, 束缚； [法] 抑制, 遏制, 制止",,ky,,restrained|restraining|restrains,6825,,
beverage,'bevәridʒ,,n. 饮料； [化] 饮料(如牛奶、茶、咖啡、啤酒等),,ky,,beverages,6831,,
wholly,'hәuli,,"adv. 完全地, 整个, 统统, 全部； [法] 完全地, 统统地",,ky,,,6835,,
pierce,piәs,,"vt. 刺穿, 穿透, 打眼于, 洞悉, (声音)响彻, (亮光)照进, 深深地打动； vi. 刺入, 穿入, 透入, 进入",,ky,,pierced|pierces|piercing,6839,,
indulge,in'dʌldʒ,,"vt. 纵情于, 使高兴, 放任, 迁就； vi. 沉溺",,ky,,indulged|indulges|indulging,6841,,
pest,pest,,"n. 令人讨厌之物, 有害之物, 害虫, 瘟疫； [医] 鼠疫, 瘟疫",,ky,,pests,6842,,
lodge,lɒdʒ,,"n. 小屋, 门房, 支部, 旅舍, 分会； vi. 临时住宿, 倒伏, 寄宿, 投宿",,ky,,lodged|lodges|lodging,6843,,
interim,'intәrim,,"a. 暂时的, 临时的, 间歇的； n. 过渡时期",,ky,,interims,6845,,
dwarf,dwɒ:f,,"n. 矮子, 侏儒； v. (使)变矮小",,ky,,dwarfed|dwarfing|dwarfs,6855,,
pear,pєә,,"n. 梨子, 梨树, 梨木； [机] 梨木",,ky,,pears,6857,,
gossip,'gɒsip,,"n. 闲聊, 随笔, 流言, 爱讲闲话的人； vi. 说闲话, 闲聊",,ky,,gossiping|gossipped|gossips,6861,,
muscular,'mʌskjulә,,"a. 强壮的, 肌肉发达的, 有力的； [医] 肌的; 肌肉发达的",,ky,,,6864,,
lunar,'lu:nә,,"a. 阴历的, 月的, 微亮的(指光)； [医] 月的, 银的",,ky,,,6871,,
discrepancy,dis'krepәnsi,,"n. 不符合, 差异, 不相符之处； [化] 不符值; 偏差值",,ky,,discrepancies,6872,,
utter,'ʌtә,,"a. 全然的, 绝对的, 完全的； vt. 发出声音, 做声, 发表, 发射, 流通",,ky,,uttered|uttering|utters,6873,,
sincere,sin'siә,,"a. 诚实的, 正直的, 真挚的, 纯净的",,ky,,sincerer|sincerest,6875,,
intermediate,.intә'mi:diәt,,"n. 中间物, 调停者, 中级； a. 中间的, 中级的",,ky,,intermediated|intermediates,6876,,
enrich,in'ritʃ,,"vt. 使富足, 使肥沃",,ky,,enriched|enriches|enriching,6879,,
submarine,'sʌbmәri:n,,"n. 潜水艇, 海底生物； a. 海中的, 生长在海中的",,ky,,submarined|submarines|submarining,6881,,
exploitation,.eksplɒi'teiʃәn,,"n. 开发, 开采, 剥削； [经] 开发, 剥削, 宜传",,ky,,exploitations,6888,,
ditch,ditʃ,,n. 沟渠； vt. 在...开沟,,ky,,ditched|ditches|ditching,6890,,
loaf,lәuf,,"n. 一条面包, 块, 游荡； v. 游手好闲, 虚度光阴",,ky,,loafed|loafing|loafs|loaves,6892,,
cushion,'kuʃәn,,"n. 垫子, 橡皮软垫； vt. 加垫褥, 缓冲, 掩盖",,ky,,cushioned|cushioning|cushions,6893,,
comprehend,.kɒmpri'hend,,"vt. 理解, 包括",,ky,,comprehended|comprehending|comprehends,6899,,
dispose,dis'pәuz,,"vt. 处理, 排列, 布置； vi. 处置",,ky,,disposed|disposes|disposing,6900,,
squirrel,'skwә:rәl,,"n. 松鼠, 松鼠毛皮； vt. 贮藏",,ky,,squirrelled|squirrelling|squirrels,6904,,
royalty,'rɒiәlti,,"n. 皇室, 王族成员, 王权, 特权阶层, 庄严； [经] 特许权, 使用费, 使用税",,ky,,royalties,6908,,
superb,sju'pә:b,,"a. 极度的, 华丽的, 极好的",,ky,,,6911,,
affiliate,ә'filieit,,"vt. 使紧密联系, 使附属, 接纳, 收养； vi. 发生联系, 参加",,ky,,affiliated|affiliates|affiliating,6929,,
gulf,gʌlf,,"n. 海湾, 深渊, 漩涡, 隔阂； vt. 吞没",,ky,,gulfs,6929,,
claw,klɒ:,,"n. 爪, 螯, 抓伤； v. 用爪抓, 挖, 搜刮",,ky,,clawed|clawing|claws,6934,,
marvelous,'mɑ:vәlәs,,"a. 令人惊异的, 了不起的, 不平常的",,ky,,,6935,,
mercury,'mә:kjuri,,"n. 水银, 汞, 使者； [化] 汞Hg",,ky,,,6937,,
reliance,ri'laiәns,,"n. 信任, 信赖, 受信赖的人(或事)； [法] 信任, 信赖, 信心",,ky,,,6942,,
nucleus,'nju:kliәs,,"n. 核心, 核子, 原子核, 起点； [计] 核心程序",,ky,,nuclei,6944,,
cater,'keitә,,"v. 提供饮食及服务, 投合, 迎合",,ky,,catered|catering|caters,6945,,
chess,tʃes,,n. 国际象棋； [建] 雀麦,,ky,,,6948,,
camel,'kæml,,"n. 骆驼, 打捞浮筒",,ky,,camels,6953,,
worthwhile,'wә:θ'hwail,,"a. 值得花时间的, 值得做的, 有真实价值的",,ky,,,6958,,
bud,bʌd,,"n. 芽, 花蕾； vi. 发芽, 萌芽",,ky,,budded|budding|buds,6961,,
shipment,'ʃipmәnt,,"n. 装船, 出货； [经] 运送, 运送(寄出)货物, 装载",,ky,,shipments,6962,,
withstand,wið'stænd,,"vt. 抵住, 顶住, 经得起",,ky,,withstanding|withstands|withstood,6972,,
apparatus,.æpә'reitәs,,"n. 装置, 器具, 器官； [化] 仪器; 器械",,ky,,,6978,,
scarcely,'skɑ:sli,,"adv. 简直不, 一定不, 仅仅",,ky,,,6981,,
cabbage,'kæbidʒ,,"n. 卷心菜； [医] 卷心菜, 甘兰",,ky,,cabbaged|cabbages|cabbaging,6982,,
slack,slæk,,"n. 松弛, 松懈, 淡季, 闲散, 家常裤； a. 松弛的, 不流畅的, 疏忽的, 无力的, 呆滞的, 软弱的, 漏水的",,ky,,slacked|slacker|slackest|slacking|slacks,6983,,
lumber,'lʌmbә,,"n. 木材, 破旧家俱, 废物, 隆隆声； vt. 砍伐木材, 乱堆",,ky,,lumbered|lumbering|lumbers,6984,,
prevalent,'prevәlәnt,,"a. 普遍的, 流行的",,ky,,,6987,,
eve,i:v,,"n. 前夕, 前夜",,ky,,eves,6991,,
kidnap,'kidnæp,,"vt. 绑架, 诱拐, 拐骗； [法] 拐带, 诱拐, 绑架",,ky,,kidnapped|kidnapping|kidnaps,6993,,
apt,æpt,,"a. 有...倾向的, 易于的, 恰当的, 聪明的； [计] 自动数控语言, 自动图象传输, 自动程序控制, 自动程序设计工具",,ky,,apter|aptest|apts,6999,,
earnest,'ә:nist,,"n. 定金, 诚挚, 认真； a. 认真的, 热心的, 重要的",,ky,,earnests,7000,,
coherent,kәu'hiәrәnt,,"a. 互相耦合的, 清晰的, 明了的，凝聚性的, 连贯的",,ky,,,7004,,
staple,'steipl,,"n. 主要产物, 常用品, 主要要素, 原料, 订书钉, 钩环； a. 主要的, 重要的",,ky,,stapled|staples|stapling,7008,,
confidential,.kɒnfi'denʃәl,,"a. 机密的, 获他人信赖的, 易于信任他人的； [经] 秘密件",,ky,,,7010,,
staircase,'stєәkeis,,"n. 楼梯, 梯子, 楼梯部分； [医] 阶梯现象",,ky,,staircases,7028,,
fixture,'fikstʃә,,"n. 固定(状态), 固定物, 设备； [计] 夹具",,ky,,fixtures|fixturing,7036,,
vase,veis,,"n. 花瓶, 瓶",,ky,,vases,7044,,
merchandise,'mә:tʃәndaiz,,"n. 商品, 货物； v. 交易, 买卖",,ky,,merchandised|merchandising,7045,,
blunt,blʌnt,,"a. 钝的, 坦率的, 麻痹的",,ky,,blunted|blunter|bluntest|blunting|blunts,7053,,
excel,ik'sel,,"vt. 胜过, 优于, 擅长； vi. 胜过其他",,ky,,excelled|excelling|excels,7055,,
emperor,'empәrә,,"n. 皇帝, 君主",,ky,,emperors,7060,,
cylinder,'silindә,,"n. 圆筒, 圆筒状物, 汽缸, 柱面； [计] 柱面",,ky,,cylinders,7075,,
cafeteria,.kæfi'tiәriә,,n. 自助餐厅； [经] 自助餐厅,,ky,,cafeterias,7076,,
preceding,.pri:'si:diŋ,,"a. 在前的, 前面的； [法] 在前的, 在先的, 前面的",,ky,,i|precede|preceding,7079,,
honorable,'ɒnәrәbl,,"a. 值得尊敬的, 荣耀的, 高贵的",,ky,,,7084,,
pave,peiv,,"vt. 铺设, 安排, 铺满, 为...铺路； [化] 铺设",,ky,,paved|paves|paving,7086,,
heap,hi:p,,"n. 堆, 许多, 累积； vt. 堆积, 装满",,ky,,heaped|heaping|heaps,7087,,
fry,frai,,"n. 油炸食物, 鱼苗； v. 油炸, 煎",,ky,,fried|fries|frying,7089,,
glide,glaid,,"n. 滑动, 滑过, 流水； vi. 滑动, 滑翔, 溜走, 流逝",,ky,,glided|glides|gliding,7090,,
infectious,in'fekʃәs,,"a. 有传染性的, 易传染的； [医] 传染性的",,ky,,,7091,,
infrared,.infrә'red,,a. 红外线的； n. 红外线,,ky,,,7095,,
invariably,in'vєәriәbli,,"adv. 不变化地, 恒定地, 始终如一地",,ky,,,7099,,
awe,ɒ:,,n. 敬畏； vt. 使敬畏,,ky,,awed|awes|awing,7103,,
scout,skaut,,"n. 守候, 侦察, 搜索, 侦察员, 侦察机； vi. 守候, 侦察, 巡视, 嘲笑",,ky,,scouted|scouting|scouts,7109,,
antenna,æn'tenә,,"n. 天线, 触须, 触角； [化] 天线",,ky,,antennas,7121,,
trousers,'trauzәz,,"pl. 裤子, 长裤",,ky,,s|trousers,7124,,
harass,'hærәs,,"vt. 使困扰, 使烦恼, 折磨",,ky,,harassed|harasses|harassing,7135,,
embarrass,im'bærәs,,"vt. 使困窘, 使局促不安, 阻碍",,ky,,embarrassed|embarrasses|embarrassing,7138,,
daytime,'deitaim,,"n. 白天, 日间",,ky,,daytimes,7145,,
thermal,'θә:ml,,"a. 热的, 热量的, 温泉的； n. 上升温暖气流",,ky,,thermalling|thermals,7148,,
arouse,ә'rauz,,"vt. 唤醒, 鼓励, 引起； vi. 醒来",,ky,,aroused|arouses|arousing,7151,,
napkin,'næpkin,,"n. 餐巾, 餐巾纸, 尿布",,ky,,napkins,7155,,
consolidate,kәn'sɒlideit,,"vt. 巩固, 使联合, 统一； vi. 巩固",,ky,,consolidated|consolidates|consolidating,7157,,
unload,.ʌn'lәud,,"vi. 卸货； vt. 从...卸下, 摆脱...之负担, 倾销, 卸(货)",,ky,,unloaded|unloading|unloads,7160,,
feat,fi:t,,"n. 壮举, 功绩, 技艺表演； a. 灵巧的, 合适的, 整洁的",,ky,,feats,7177,,
groan,grәun,,"n. 呻吟, 叹息； vi. 呻吟, 抱怨, 受压迫",,ky,,groaned|groaning|groans,7178,,
dwell,dwel,,"vi. 居住, 居住(于), 存在(于)",,ky,,dwelling|dwells|dwelt,7180,,
hay,hei,,"n. 干草； vt. 制干草, 供给干草",,ky,,hayed|haying|hays,7184,,
mistress,'mistris,,"n. 主妇, 女主人, 情妇",,ky,,mistresses,7187,,
huddle,'hʌdl,,"n. 杂乱一团, 混乱, 拥挤； vt. 把...挤在一起, 乱堆, 草率了事, 蜷曲",,ky,,huddled|huddles|huddling,7190,,
maneuver,mә'nu:vә,,"n. 演习, 调遣, 策略； v. 调遣, 演习, 用计",,ky,,maneuvered|maneuvering|maneuvers,7199,,
wreck,rek,,"n. 失事, 残骸, 破坏； vt. 使失事, 拆毁, 破坏",,ky,,wrecked|wrecking|wrecks,7201,,
pirate,'paiәrәt,,"n. 海盗, 盗印者, 侵犯专利权者； vt. 盗印, 掠夺, 翻印",,ky,,pirated|pirates|pirating,7206,,
dusk,dʌsk,,"n. 薄暮, 傍晚, 黄昏； a. 微暗的",,ky,,dusked|dusking|dusks,7212,,
masculine,'mæskjulin,,"n. 阳性, 男性； a. 男性的, 阳性的, 有丈夫气的",,ky,,masculines,7215,,
disposition,.dispә'ziʃәn,,"n. 性情, 处置, 处理, 布置； [医] 素因, 性情",,ky,,dispositions,7219,,
provocative,prә'vɒkәtiv,,"a. 激发感情的, 挑拨的, 刺激的； n. 刺激物, 挑拨物, 兴奋剂",,ky,,,7222,,
wax,wæks,,"n. 蜡, 蜡状物, 一阵发怒, 增加, (月亮)渐盈； vi. 变大, 增大, 月亮渐满",,ky,,waxed|waxes|waxing,7228,,
sob,sɒb,,"vi. 啜泣, 呜咽； vt. 哭诉, 哭得使",,ky,,sobbed|sobbing|sobs,7230,,
disastrous,di'zɑ:strәs,,"a. 损失惨重的, 悲伤的",,ky,,,7241,,
subsidize,'sʌbsidaiz,,"vt. 补助, 资助, 贿赂； [经] 资助, 津贴, 给...补助金",,ky,,subsidized|subsidizes|subsidizing,7246,,
puppet,'pʌpit,,"n. 傀儡, 木偶； [法] 木偶, 傀儡, 受他人操纵的人",,ky,,puppets,7250,,
throne,'θrәun,,"n. 王座, 君主",,ky,,throned|thrones|throning,7253,,
orchard,'ɒ:tʃәd,,"n. 果园, 果树林",,ky,,orchards,7259,,
glue,glu:,,"n. 胶, 粘性物； vt. 粘合, 胶合",,ky,,glued|glues|gluing,7268,,
mankind,mæn'kaind,,"n. 人类, 男性",,ky,,,7282,,
baggage,'bægidʒ,,n. 行李； [经] 行李,,ky,,baggages,7286,,
veto,'vi:tәu,,"n. 否决权； vt. 否决, 禁止",,ky,,vetoed|vetoes|vetoing,7289,,
bleak,bli:k,,"a. 萧瑟的, 荒凉的, 阴冷的",,ky,,bleaker|bleakest,7297,,
setback,'setbæk,,"n. 挫折, 退步, 逆流",,ky,,setbacks,7298,,
restless,'restlis,,"a. 不安静的, 慌张的, 休息不充分的； [医] 不安静的, 不宁的",,ky,,,7303,,
sunrise,'sʌnraiz,,"n. 日出, 黎明, 拂晓",,ky,,sunrises,7313,,
comb,kәum,,"n. 头梳, 鸡冠； vt. 梳头发, 梳毛",,ky,,combed|combing|combs,7329,,
hurl,hә:l,,"n. 用力的投掷； vt. 用力投掷, 发射, 愤慨地说出, 丢下",,ky,,hurled|hurling|hurls,7332,,
luggage,'lʌgidʒ,,"n. 行李, 皮箱",,ky,,luggaged,7333,,
friction,'frikʃәn,,"n. 摩擦, 摩擦治疗, 不和； [医] 摩擦",,ky,,frictioned|frictions,7336,,
aerial,'єәriәl,,"a. 空中的, 航空的, 空气的, 空想的； n. 天线",,ky,,aerials,7339,,
kin,kin,,"n. 亲戚, 同族, 血缘关系, 家族； a. 有亲属关系的, 性质类似的, 同类的",,ky,,,7340,,
prosperous,'prɒspәrәs,,"a. 成功的, 繁盛的, 幸运的； [经] 繁荣的, 昌盛的",,ky,,,7343,,
giggle,'gigl,,"v. 吃吃地笑, 咯咯地笑； n. 咯咯笑, 傻笑",,ky,,giggled|giggles|giggling,7352,,
tariff,'tærif,,"n. 关税, 关税表, 价格表, 收费表； vt. 课以关税",,ky,,tariffed|tariffing|tariffs,7354,,
ignorant,'ignәrәnt,,"a. 无知识的, 不知道的, 由无知产生的； [法] 无知的, 愚昧的, 不知情的",,ky,,ignorants,7357,,
tick,tik,,"n. 滴答声, 一瞬间, 壁虱, 褥套, 信用, 赊欠； vi. 滴答响, 活动",,ky,,ticked|ticking|ticks,7358,,
dine,dain,,"vi. 用正餐, 进餐； vt. 宴请",,ky,,dined|dines|dining,7360,,
disguise,dis'gaiz,,"n. 假面目, 假装； vt. 假装, 隐瞒",,ky,,disguised|disguises|disguising,7364,,
hatch,hætʃ,,"n. 孵化, 舱口； vt. 孵, 孵出, 策划",,ky,,hatched|hatches|hatching,7365,,
amend,ә'mend,,"vt. 修改, 改善, 改良； vi. 改过自新",,ky,,amended|amending|amends,7371,,
imitation,.imi'teiʃәn,,"n. 模仿, 效法, 冒充, 赝品； [医] 模仿, 仿制, 仿制品",,ky,,imitations,7375,,
cathedral,kә'θi:drәl,,n. 大教堂,,ky,,cathedrals,7382,,
sideways,'saidweiz,,"adv. 向旁边, 向侧面地； a. 旁边的, 向侧面的",,ky,,,7384,,
selfish,'selfiʃ,,"a. 自私的, 利己主义的, 自我中心的",,ky,,,7386,,
ignite,ig'nait,,"vt. 点燃, 使灼热, 使兴奋",,ky,,ignited|ignites|igniting,7393,,
revolve,ri'vɒlv,,"v. (使)旋转, 反复考虑, 循环出现",,ky,,revolved|revolves|revolving,7394,,
bully,'buli,,"n. 欺凌弱小者, 土霸； vt. 威胁, 恐吓, 欺负",,ky,,bullied|bullies|bullying,7398,,
contaminate,kәn'tæmineit,,"vt. 弄污, 弄脏, 污染, 毒害； [化] 污染",,ky,,contaminated|contaminates|contaminating,7402,,
inhibit,in'hibit,,"vt. 禁止, 抑制； vi. 起抑制作用",,ky,,inhibited|inhibiting|inhibits,7404,,
plight,plait,,"n. 困境, 窘境； vt. 宣誓, 保证",,ky,,plighted|plighting|plights,7410,,
hollow,'hɒlәu,,"n. 洞, 窟窿, 山谷； a. 空的, 虚伪的, 空腹的, 凹的",,ky,,hollowed|hollowing|hollows,7413,,
merry,'meri,,"a. 快乐的, 愉快的, 嬉戏作乐的",,ky,,merrier|merriest,7420,,
disperse,dis'pә:s,,"vt. 分散, 传播, 散开； vi. 分散",,ky,,dispersed|disperses|dispersing,7421,,
sober,'sәubә,,"a. 未醉的, 稳重的, 节制的, 严肃的, 不夸大的, 合理的, 朴素的； vt. 使醒酒, 使严肃",,ky,,sobered|sobering|sobers,7423,,
madame,'mædәm,,"n. 夫人, 小姐, 太太, 女士, 主妇, (非正式)喜欢差使/指使别人的女子, 鸨母",,ky,,madames,7424,,
comrade,'kɒmreid,,"n. 同志, 伙伴",,ky,,comrades,7425,,
corresponding,.kɒri'spɒndiŋ,,"a. 相当的, 一致的, 通信的； [计] 对应",,ky,,correspond|corresponding|i,7426,,
rainbow,'reinbәu,,n. 彩虹； a. 五彩缤纷的,,ky,,rainbows,7427,,
pub,pʌb,,"n. 酒馆, 客栈",,ky,,pubs,7430,,
saw,sɒ:,,"n. 锯子, 谚语； vt. 锯, 锯开, 来回移动",,ky,,p|sawed|sawing|sawn|saws|see,7433,,
nap,næp,,"n. 小睡, 稍睡, 细毛, 孤注一掷； vi. 小睡, 疏忽",,ky,,napped|napping|naps,7438,,
impair,im'pєә,,"vt. 损害, 减少, 削弱； [法] 损害, 伤害, 减少",,ky,,impaired|impairing|impairs,7440,,
presently,'prezntli,,"adv. 目前, 不久",,ky,,,7442,,
starve,stɑ:v,,"v. (使)饿死, (使)挨饿",,ky,,starved|starves|starving,7450,,
impatient,im'peiʃәnt,,"a. 不耐烦的, 着急的, 急切的",,ky,,,7451,,
timely,'taili,,"a. 及时的, 适时的； adv. 及时地",,ky,,,7462,,
disgust,dis'gʌst,,"n. 厌恶, 嫌恶； vi. 令人厌恶",,ky,,disgusted|disgusting|disgusts,7464,,
prose,prәuz,,n. 散文； v. 写散文,,ky,,proses|prosing,7468,,
doom,du:m,,"n. 厄运, 不幸, 法律, 宣告, 判决, 死亡； vt. 命中注定, 判决",,ky,,doomed|dooming|dooms,7469,,
niece,ni:s,,"n. 侄女, 甥女",,ky,,nieces,7475,,
layout,'leiaut,,"n. 布局, 陈列, 规划图, 页面布局, 版面编排； [计] 页面布局, 版面",,ky,,layouts,7478,,
capsule,'kæpsju:l,,"n. 胶囊, 蒴果, 瓶帽, 航天舱； [化] 胶囊剂",,ky,,capsuled|capsules|capsuling,7480,,
hamburger,'hæmbә:gә,,"n. 汉堡(德国港口), 肉饼, 汉堡包, 纯精牛肉, 汉堡牛排",,ky,,hamburgers,7483,,
accidental,.æksi'dentl,,"a. 意外的, 偶然的, 非主要的, 附属的； n. 临时记号, 次要方面",,ky,,accidentals,7485,,
eighty,'eiti,,"num. 八十, 八十个",,ky,,,7486,,
upright,'ʌprait,,"a. 正直的, 诚实的, 公正的, 垂直的, 竖式的； [化] 立杆",,ky,,uprighted|uprights,7488,,
abolish,ә'bɒliʃ,,"vt. 废止, 革除, 消灭； [经] 废除, 取消, 裁撤",,ky,,abolished|abolishes|abolishing,7490,,
liner,'lainә,,"n. 班机, 划线者, 定期船, 衬里； [化] 衬垫; 垫带; 套管",,ky,,liners,7501,,
librarian,lai'brєәriәn,,"n. 图书馆员, 图书管理员； [计] 程序库管理程序; 程序库生成程序",,ky,,librarians,7502,,
inferior,in'fiәriә,,"a. 次等的, 较差的, 下方的, 下级的； n. 部下, 次品, 下标(符号)",,ky,,inferiors,7505,,
diversion,dai'vә:ʒәn,,n. 转移； [医] 转向,,ky,,diversions,7508,,
subsidiary,sәb'sidiәri,,"n. 子公司, 附件, 辅助者； a. 辅助的, 次要的, 津贴的",,ky,,subsidiaries,7513,,
prophet,'prɒfit,,"n. 预言者, 先知, 提倡者",,ky,,prophets,7514,,
orphan,'ɒ:fәn,,"n. 孤儿； a. 无双亲的, 孤儿的",,ky,,orphaned|orphaning|orphans,7521,,
graze,greiz,,"n. 吃草, 放牧, 擦伤, 轻擦； v. (使)吃草, 放牧, 轻擦, 擦伤",,ky,,grazed|grazes|grazing,7524,,
reel,ri:l,,"n. 卷轴, 一卷, 纺车, 旋转, 蹒跚； vt. 卷...于轴上, 绕, 使旋转",,ky,,reeled|reeling|reels,7527,,
enlarge,in'lɑ:dʒ,,"vt. 扩大, 增大； vi. 扩大, 详述",,ky,,enlarged|enlarges|enlarging,7530,,
alleviate,ә'li:vieit,,"vt. 减轻, 使缓和",,ky,,alleviated|alleviates|alleviating,7531,,
mock,mɒk,,"n. 嘲笑, 戏弄, 模仿； a. 假的, 伪造的, 模拟的",,ky,,mocked|mocking|mocks,7541,,
escalate,'eskәleit,,"vi. 逐步扩大, 逐步升高, 逐步增强； vt. 使逐步上升",,ky,,escalated|escalates|escalating,7542,,
arbitrary,'ɑ:bitrәri,,"a. 任意的, 武断的, 专治的, 霸道的",,ky,,,7545,,
stubborn,'stʌbәn,,"a. 顽固的, 不听话的, 执拗的, 棘手的",,ky,,,7548,,
